Customer_ID,Customer_Name,Phone,Age,Occupation,Gender,House_No,Moo,Subdistrict,District,Province,Postal_Code,Marital_Status,Beneficiary_Name,Beneficiary_Relationship,Annual_Income
C133,มณีรัตน์ แก้วมณี,0835232396,36,วิศวกร,หญิง,263/19,2,บ้านเป็ด,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,กิตติพงษ์ ใจดี,บิดา,623000
C134,เอกภพ พรหมดี,0892616050,35,ครู,ชาย,209/52,14,เมืองพล,พล,ขอนแก่น,40120,โสด,ธนกร มีสุข,มารดา,343000
C135,สมหญิง บุญช่วย,0821572732,44,โปรแกรมเมอร์,หญิง,263/37,4,ชุมแพ,ชุมแพ,ขอนแก่น,40130,หม้าย,ภูมิพัฒน์ คงมั่น,สามี,977000
C136,เอกภพ แสงทอง,0877667431,59,ตำรวจ,หญิง,84/74,4,ในเมือง,เมืองขอนแก่น,ขอนแก่น,40000,หย่าร้าง,ณัฐวุฒิ คงมั่น,พี่น้อง,537000
C137,กิตติพงษ์ สุวรรณ,0862407083,47,โปรแกรมเมอร์,หญิง,223/44,10,ชุมแพ,ชุมแพ,ขอนแก่น,40130,สมรส,ณัฐวุฒิ คงดี,บุตร,1176000
C138,ภัทรพล คงมั่น,0833796502,23,วิศวกร,หญิง,186/83,13,เมืองเก่า,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,ภูมิพัฒน์ บุญช่วย,บุตร,430000
C139,มณีรัตน์ แก้วใส,0832346164,33,แพทย์,ชาย,156/29,13,ในเมือง,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,ธนภัทร ทองคำ,มารดา,988000
C140,รัตนาภรณ์ ศรีทอง,0869715229,54,โปรแกรมเมอร์,หญิง,250/6,3,น้ำพอง,น้ำพอง,ขอนแก่น,40140,หย่าร้าง,ณิชาภัทร อินทร์ทอง,สามี,977000
C141,ภูมิพัฒน์ พรหมดี,0811585725,26,วิศวกร,หญิง,125/44,13,ในเมือง,เมืองขอนแก่น,ขอนแก่น,40000,หม้าย,ภัทรพล รุ่งเรือง,ภรรยา,477000
C142,กัญญารัตน์ ทองคำ,0882008615,59,โปรแกรมเมอร์,ชาย,205/49,6,เมืองเก่า,เมืองขอนแก่น,ขอนแก่น,40000,หม้าย,สมหญิง สุขสวัสดิ์,บุตร,356000
C143,ปวีณา สุขสวัสดิ์,0899185667,38,ครู,หญิง,259/67,4,สำราญ,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,ภัทรพล บุญช่วย,ภรรยา,503000
C144,ภูมิพัฒน์ วัฒนชัย,0834130704,55,วิศวกร,หญิง,38/63,10,สำราญ,เมืองขอนแก่น,ขอนแก่น,40000,หย่าร้าง,วรัญญา ใจดี,พี่น้อง,714000
C145,กิตติพงษ์ มีสุข,0873156514,22,ครู,ชาย,172/64,11,เมืองเก่า,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,อรทัย วัฒนชัย,พี่น้อง,393000
C146,กิตติพงษ์ ทองคำ,0837736339,64,ช่างก่อสร้าง,หญิง,265/49,15,เมืองเก่า,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,วรัญญา พรหมดี,มารดา,347000
C147,อรปรียา แก้วใส,0865026769,46,คนขับรถ,ชาย,101/42,8,บ้านไผ่,บ้านไผ่,ขอนแก่น,40110,หย่าร้าง,พิมพ์ชนก เจริญสุข,ภรรยา,254000
C148,ธีรภัทร์ สายทอง,0899837728,61,ช่างก่อสร้าง,ชาย,194/6,2,ศิลา,เมืองขอนแก่น,ขอนแก่น,40000,โสด,เอกภพ ทองคำ,บุตร,388000
C149,ภัทรพล พรหมดี,0874256701,30,พนักงานขาย,หญิง,220/82,10,สำราญ,เมืองขอนแก่น,ขอนแก่น,40000,โสด,ปวีณา รุ่งเรือง,พี่น้อง,599000
C150,ปวีณา ทองคำ,0899203772,62,แพทย์,ชาย,53/51,14,ชุมแพ,ชุมแพ,ขอนแก่น,40130,โสด,กิตติพงษ์ แสงทอง,สามี,1060000
C151,ชยพล พรหมดี,0832467394,33,พยาบาล,ชาย,234/21,9,ชุมแพ,ชุมแพ,ขอนแก่น,40130,สมรส,สุภาวดี ทองคำ,สามี,474000
C152,กิตติพงษ์ พรหมดี,0829231610,55,พยาบาล,หญิง,153/59,15,เมืองเก่า,เมืองขอนแก่น,ขอนแก่น,40000,หม้าย,ธนภัทร อินทร์ดี,บิดา,449000
C153,สมหญิง อินทร์ดี,0859236858,29,คนขับรถ,หญิง,280/15,15,ในเมือง,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,สุภาวดี แสงทอง,มารดา,247000
C154,ธนภัทร บุญช่วย,0823780487,40,พนักงานขาย,หญิง,266/43,5,กุดเค้า,มัญจาคีรี,ขอนแก่น,40160,หม้าย,ศิริพร บุญช่วย,มารดา,552000
C155,วรพล แสงทอง,0853541766,52,พนักงานขาย,หญิง,94/43,12,ในเมือง,เมืองขอนแก่น,ขอนแก่น,40000,โสด,ภัทรพล ทองคำ,ภรรยา,517000
C156,อรปรียา แก้วใส,0876599131,39,พยาบาล,ชาย,26/38,1,ชุมแพ,ชุมแพ,ขอนแก่น,40130,โสด,ศุภชัย แสงทอง,มารดา,288000
C157,วรพล แก้วใส,0877390807,37,พยาบาล,หญิง,179/35,2,ในเมือง,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,กิตติพงษ์ อินทร์ทอง,บุตร,501000
C158,อรปรียา สุขสวัสดิ์,0896321864,45,พนักงานบริษัท,หญิง,107/89,8,เมืองพล,พล,ขอนแก่น,40120,โสด,สมหญิง อินทร์ทอง,ภรรยา,250000
C159,ธนกร อินทร์ดี,0881909510,47,พนักงานบริษัท,ชาย,88/57,8,สำราญ,เมืองขอนแก่น,ขอนแก่น,40000,โสด,ศิริพร วงศ์ดี,สามี,313000
C160,ณิชาภัทร สายทอง,0841508925,52,วิศวกร,หญิง,251/68,14,น้ำพอง,น้ำพอง,ขอนแก่น,40140,สมรส,วรพล แก้วใส,บิดา,719000
C161,เอกภพ สุวรรณ,0813808221,31,วิศวกร,หญิง,283/75,11,บ้านไผ่,บ้านไผ่,ขอนแก่น,40110,หม้าย,วรพล ทองดี,บิดา,778000
C162,รัตนาภรณ์ ใจดี,0817527987,41,วิศวกร,ชาย,286/1,5,สำราญ,เมืองขอนแก่น,ขอนแก่น,40000,โสด,นภัสสร แก้วมณี,พี่น้อง,849000
C163,พัชราภา บุญมี,0864337309,32,ตำรวจ,หญิง,206/19,9,เมืองพล,พล,ขอนแก่น,40120,หย่าร้าง,ศุภชัย ทองดี,มารดา,582000
C164,พิมพ์ชนก แก้วมณี,0875745901,45,พนักงานขาย,ชาย,189/58,2,เมืองเก่า,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,ณิชาภัทร วงศ์ดี,สามี,303000
C165,อรทัย ศรีทอง,0845097234,29,ช่างก่อสร้าง,หญิง,286/75,10,บ้านเป็ด,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,ชลธิชา ทองคำ,พี่น้อง,508000
C166,อนันต์ วัฒนชัย,0829439319,62,พยาบาล,ชาย,192/7,13,น้ำพอง,น้ำพอง,ขอนแก่น,40140,โสด,ธนภัทร คงมั่น,พี่น้อง,489000
C167,ศิริพร สายทอง,0855901532,47,โปรแกรมเมอร์,ชาย,296/41,9,ศิลา,เมืองขอนแก่น,ขอนแก่น,40000,โสด,กิตติพงษ์ ทองคำ,สามี,876000
C168,มณีรัตน์ พรหมดี,0865697247,55,โปรแกรมเมอร์,ชาย,10/22,4,บ้านไผ่,บ้านไผ่,ขอนแก่น,40110,โสด,อรทัย เจริญสุข,สามี,1015000
C169,อรทัย วงศ์ดี,0886779879,58,แพทย์,ชาย,147/49,2,ชุมแพ,ชุมแพ,ขอนแก่น,40130,หม้าย,ธีรภัทร์ แก้วมณี,สามี,1370000
C170,พัชราภา บุญมี,0814264735,46,ตำรวจ,หญิง,195/23,7,สำราญ,เมืองขอนแก่น,ขอนแก่น,40000,โสด,ภัทรพล อินทร์ดี,มารดา,314000
C171,รัตนาภรณ์ วงศ์ดี,0874867068,48,เกษตรกร,หญิง,125/50,9,ชุมแพ,ชุมแพ,ขอนแก่น,40130,โสด,ชยพล บุญมี,พี่น้อง,233000
C172,พัชราภา วงศ์ดี,0833940657,44,ช่างก่อสร้าง,ชาย,63/67,5,ศิลา,เมืองขอนแก่น,ขอนแก่น,40000,โสด,พิมพ์ชนก สุวรรณ,สามี,418000
C173,พัชราภา วัฒนชัย,0889308667,59,วิศวกร,ชาย,40/49,2,กุดเค้า,มัญจาคีรี,ขอนแก่น,40160,หย่าร้าง,ธนกร ทองคำ,พี่น้อง,894000
C174,ธนกร บุญช่วย,0878590275,64,คนขับรถ,ชาย,32/49,14,บ้านเป็ด,เมืองขอนแก่น,ขอนแก่น,40000,โสด,ศุภชัย แก้วมณี,มารดา,418000
C175,ชลธิชา คงมั่น,0892833494,32,พยาบาล,หญิง,18/37,15,กุดเค้า,มัญจาคีรี,ขอนแก่น,40160,หม้าย,ณิชาภัทร พรหมดี,พี่น้อง,570000
C176,ชยพล ศรีทอง,0856291684,42,ตำรวจ,หญิง,14/71,7,บ้านเป็ด,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,พิมพ์ชนก บุญมี,บุตร,305000
C177,ธนภัทร คงมั่น,0886692891,34,ตำรวจ,หญิง,215/91,9,น้ำพอง,น้ำพอง,ขอนแก่น,40140,หม้าย,ภูมิพัฒน์ ทองดี,บุตร,274000
C178,ศุภชัย สุขสวัสดิ์,0868467941,30,ครู,หญิง,118/24,7,ศิลา,เมืองขอนแก่น,ขอนแก่น,40000,โสด,รัตนาภรณ์ มีสุข,พี่น้อง,577000
C179,ณิชาภัทร พรหมดี,0892229174,57,พนักงานขาย,หญิง,172/89,7,กุดเค้า,มัญจาคีรี,ขอนแก่น,40160,หม้าย,วรัญญา เจริญสุข,บิดา,370000
C180,อนันต์ อินทร์ดี,0859418162,62,แพทย์,ชาย,62/55,8,กุดเค้า,มัญจาคีรี,ขอนแก่น,40160,หย่าร้าง,สุภาวดี พงษ์ดี,บุตร,1172000
C181,ธนกร ทองคำ,0874934567,64,ครู,ชาย,62/40,12,บ้านเป็ด,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,ณัฐวุฒิ รุ่งเรือง,พี่น้อง,358000
C182,อนันต์ ศรีทอง,0886354945,48,ช่างก่อสร้าง,ชาย,51/21,1,เมืองพล,พล,ขอนแก่น,40120,หย่าร้าง,ชยพล ศรีทอง,พี่น้อง,565000
C183,ธีรภัทร์ พรหมดี,0812688401,26,ครู,ชาย,276/94,13,บ้านไผ่,บ้านไผ่,ขอนแก่น,40110,สมรส,สมหญิง มีสุข,บิดา,490000
C184,กิตติพงษ์ สุขสวัสดิ์,0891260799,47,พนักงานขาย,หญิง,220/71,6,สำราญ,เมืองขอนแก่น,ขอนแก่น,40000,โสด,ศิริพร วัฒนชัย,พี่น้อง,350000
C185,ณิชาภัทร พรหมดี,0872666929,61,ช่างก่อสร้าง,หญิง,262/31,4,เมืองเก่า,เมืองขอนแก่น,ขอนแก่น,40000,หม้าย,ธนภัทร มีสุข,มารดา,469000
C186,พัชราภา สุขสวัสดิ์,0875744724,23,แพทย์,หญิง,179/27,12,สำราญ,เมืองขอนแก่น,ขอนแก่น,40000,โสด,ปวีณา คงดี,สามี,1547000
C187,กัญญารัตน์ บุญมี,0819152695,28,วิศวกร,ชาย,191/71,7,เมืองพล,พล,ขอนแก่น,40120,หม้าย,สมหญิง ศรีสุข,ภรรยา,540000
C188,ชลธิชา รุ่งเรือง,0812839972,26,พนักงานขาย,หญิง,101/91,3,บ้านไผ่,บ้านไผ่,ขอนแก่น,40110,หย่าร้าง,ภัทรพล วงศ์ดี,บิดา,546000
C189,อรทัย อินทร์ดี,0871962228,63,นักบัญชี,หญิง,246/15,14,บ้านเป็ด,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,อนันต์ วัฒนชัย,บุตร,276000
C190,กิตติพงษ์ เจริญสุข,0876795531,26,ครู,ชาย,8/63,8,เมืองพล,พล,ขอนแก่น,40120,โสด,ภูมิพัฒน์ ทองคำ,ภรรยา,351000
C191,สมหญิง พรหมดี,0883466517,28,ครู,หญิง,87/81,6,ศิลา,เมืองขอนแก่น,ขอนแก่น,40000,หย่าร้าง,ณิชาภัทร สุวรรณ,บุตร,571000
C192,สมหญิง รุ่งเรือง,0844020742,21,ตำรวจ,ชาย,135/73,15,ในเมือง,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,ชลธิชา บุญมี,มารดา,529000
C193,กัญญารัตน์ ศรีสุข,0848079899,58,พยาบาล,ชาย,188/7,3,ชุมแพ,ชุมแพ,ขอนแก่น,40130,สมรส,กัญญารัตน์ พงษ์ดี,บุตร,505000
C194,อรทัย พรหมดี,0829058579,43,พยาบาล,ชาย,37/88,4,ในเมือง,เมืองขอนแก่น,ขอนแก่น,40000,หย่าร้าง,ชยพล บุญมี,ภรรยา,562000
C195,ศุภชัย แก้วใส,0872049059,49,เกษตรกร,ชาย,93/8,11,ศิลา,เมืองขอนแก่น,ขอนแก่น,40000,หย่าร้าง,ปวีณา ศรีทอง,มารดา,265000
C196,ภูมิพัฒน์ สุวรรณ,0835640962,41,ช่างก่อสร้าง,หญิง,190/35,15,ศิลา,เมืองขอนแก่น,ขอนแก่น,40000,หย่าร้าง,อรปรียา สุขสวัสดิ์,ภรรยา,290000
C197,ศิริพร ศรีสุข,0813356573,30,พนักงานขาย,ชาย,85/77,2,ชุมแพ,ชุมแพ,ขอนแก่น,40130,สมรส,ปวีณา สุขสวัสดิ์,มารดา,402000
C198,ชลธิชา คงมั่น,0875644329,58,วิศวกร,หญิง,259/54,11,เมืองเก่า,เมืองขอนแก่น,ขอนแก่น,40000,หย่าร้าง,กิตติพงษ์ รุ่งเรือง,บุตร,332000
C199,ชยพล บุญช่วย,0832544318,31,เกษตรกร,ชาย,113/31,11,บ้านเป็ด,เมืองขอนแก่น,ขอนแก่น,40000,หม้าย,วรัญญา รุ่งเรือง,พี่น้อง,328000
C200,วรัญญา รุ่งเรือง,0818379087,31,ช่างก่อสร้าง,หญิง,210/83,10,สำราญ,เมืองขอนแก่น,ขอนแก่น,40000,โสด,กัญญารัตน์ พงษ์ดี,มารดา,224000
C201,ณัฐวุฒิ ทองคำ,0811961485,52,ครู,หญิง,121/13,15,สำราญ,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,นภัสสร ใจดี,บุตร,260000
C202,ธนกร วัฒนชัย,0848398251,65,พยาบาล,ชาย,292/39,14,เมืองเก่า,เมืองขอนแก่น,ขอนแก่น,40000,หม้าย,พิมพ์ชนก ทองดี,สามี,402000
C203,อรทัย แก้วมณี,0836949474,44,แพทย์,หญิง,154/21,11,น้ำพอง,น้ำพอง,ขอนแก่น,40140,โสด,ชยพล คงมั่น,มารดา,895000
C204,ชลธิชา ทองดี,0887463102,44,แพทย์,หญิง,297/63,15,บ้านเป็ด,เมืองขอนแก่น,ขอนแก่น,40000,หม้าย,ธนภัทร ศรีทอง,สามี,1155000
C205,วรพล ศรีสุข,0847495296,44,แพทย์,ชาย,103/4,6,บ้านเป็ด,เมืองขอนแก่น,ขอนแก่น,40000,หม้าย,ชยพล วงศ์ดี,พี่น้อง,1677000
C206,อนันต์ อินทร์ทอง,0817002119,52,คนขับรถ,ชาย,3/32,1,บ้านไผ่,บ้านไผ่,ขอนแก่น,40110,สมรส,กิตติพงษ์ บุญช่วย,สามี,427000
C207,ณัฐวุฒิ สุขสวัสดิ์,0836477267,31,คนขับรถ,ชาย,67/30,15,ศิลา,เมืองขอนแก่น,ขอนแก่น,40000,หม้าย,วรพล แสงทอง,บุตร,420000
C208,มณีรัตน์ วัฒนชัย,0892682283,44,เกษตรกร,ชาย,203/19,11,ศิลา,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,มณีรัตน์ แสงทอง,สามี,486000
C209,ภัทรพล วัฒนชัย,0833835991,24,นักบัญชี,หญิง,7/57,12,ศิลา,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,มณีรัตน์ แก้วมณี,มารดา,273000
C210,ภูมิพัฒน์ คงมั่น,0822840302,25,พนักงานบริษัท,หญิง,87/26,13,ศิลา,เมืองขอนแก่น,ขอนแก่น,40000,หม้าย,ชลธิชา อินทร์ทอง,บุตร,577000
C211,อรปรียา แสงทอง,0853361393,45,โปรแกรมเมอร์,ชาย,258/5,15,ชุมแพ,ชุมแพ,ขอนแก่น,40130,สมรส,นภัสสร อินทร์ดี,สามี,300000
C212,กิตติพงษ์ แก้วมณี,0827894006,59,เกษตรกร,หญิง,99/17,5,ชุมแพ,ชุมแพ,ขอนแก่น,40130,สมรส,มณีรัตน์ สุขสวัสดิ์,สามี,197000
C213,ปวีณา คงดี,0828011303,40,วิศวกร,ชาย,78/55,13,น้ำพอง,น้ำพอง,ขอนแก่น,40140,สมรส,ปวีณา แก้วมณี,บุตร,790000
C214,ปวีณา อินทร์ทอง,0819625563,49,นักบัญชี,หญิง,190/45,4,เมืองเก่า,เมืองขอนแก่น,ขอนแก่น,40000,โสด,ธนภัทร สุวรรณ,สามี,269000
C215,สมหญิง บุญมี,0848167115,30,พยาบาล,ชาย,9/17,6,สำราญ,เมืองขอนแก่น,ขอนแก่น,40000,โสด,ศิริพร เจริญสุข,บิดา,596000
C216,ภัทรพล บุญช่วย,0848409121,24,วิศวกร,หญิง,16/42,6,กุดเค้า,มัญจาคีรี,ขอนแก่น,40160,โสด,ชยพล อินทร์ดี,พี่น้อง,808000
C217,กัญญารัตน์ ศรีสุข,0839207491,52,วิศวกร,ชาย,198/95,5,บ้านไผ่,บ้านไผ่,ขอนแก่น,40110,สมรส,กัญญารัตน์ สุขสวัสดิ์,มารดา,869000
C218,ธนภัทร สุขสวัสดิ์,0888255590,43,เกษตรกร,หญิง,258/39,12,ชุมแพ,ชุมแพ,ขอนแก่น,40130,สมรส,สมหญิง บุญช่วย,บิดา,496000
C219,อรปรียา บุญมี,0844426963,54,พนักงานขาย,ชาย,45/62,4,บ้านไผ่,บ้านไผ่,ขอนแก่น,40110,โสด,ธนภัทร ทองคำ,พี่น้อง,513000
C220,ศิริพร สุวรรณ,0883663635,65,ครู,หญิง,116/73,2,กุดเค้า,มัญจาคีรี,ขอนแก่น,40160,หม้าย,ธนกร ศรีสุข,ภรรยา,561000
C221,สุภาวดี เจริญสุข,0853800218,45,แพทย์,หญิง,44/18,13,ในเมือง,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,ปวีณา คงมั่น,บิดา,922000
C222,ศุภชัย บุญมี,0881755068,45,วิศวกร,หญิง,126/57,13,บ้านไผ่,บ้านไผ่,ขอนแก่น,40110,หย่าร้าง,ปวีณา สุขสวัสดิ์,พี่น้อง,840000
C223,เอกภพ รุ่งเรือง,0889155540,55,พนักงานบริษัท,หญิง,112/41,5,บ้านเป็ด,เมืองขอนแก่น,ขอนแก่น,40000,หย่าร้าง,กิตติพงษ์ พงษ์ดี,บุตร,184000
C224,ณัฐวุฒิ รุ่งเรือง,0862140008,62,นักบัญชี,หญิง,150/56,13,ศิลา,เมืองขอนแก่น,ขอนแก่น,40000,หย่าร้าง,พัชราภา สุขสวัสดิ์,ภรรยา,553000
C225,วรพล บุญช่วย,0818600888,37,ตำรวจ,หญิง,150/72,10,ศิลา,เมืองขอนแก่น,ขอนแก่น,40000,โสด,มณีรัตน์ แก้วมณี,มารดา,573000
C226,อรปรียา อินทร์ทอง,0835964004,43,เกษตรกร,หญิง,292/51,12,เมืองพล,พล,ขอนแก่น,40120,สมรส,สมชาย แก้วใส,สามี,256000
C227,นภัสสร สายทอง,0819456269,25,พยาบาล,หญิง,175/29,1,น้ำพอง,น้ำพอง,ขอนแก่น,40140,หย่าร้าง,วรพล อินทร์ดี,พี่น้อง,284000
C228,พิมพ์ชนก สายทอง,0822599453,47,เกษตรกร,หญิง,67/46,12,บ้านไผ่,บ้านไผ่,ขอนแก่น,40110,สมรส,ชยพล อินทร์ทอง,สามี,415000
C229,เอกภพ เจริญสุข,0898953172,45,ตำรวจ,หญิง,218/13,5,กุดเค้า,มัญจาคีรี,ขอนแก่น,40160,โสด,ชยพล พรหมดี,บิดา,593000
C230,วรพล บุญมี,0827960644,49,คนขับรถ,ชาย,135/50,4,เมืองเก่า,เมืองขอนแก่น,ขอนแก่น,40000,โสด,ชยพล แก้วใส,มารดา,467000
C231,อรปรียา รุ่งเรือง,0843774725,38,ช่างก่อสร้าง,หญิง,125/72,15,น้ำพอง,น้ำพอง,ขอนแก่น,40140,หย่าร้าง,ศุภชัย สายทอง,บุตร,388000
C232,ณัฐวุฒิ บุญมี,0856577088,48,ตำรวจ,ชาย,171/86,5,ศิลา,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,ชลธิชา ทองดี,พี่น้อง,481000
C233,กิตติพงษ์ ศรีสุข,0866254301,63,โปรแกรมเมอร์,หญิง,217/78,8,เมืองเก่า,เมืองขอนแก่น,ขอนแก่น,40000,หย่าร้าง,รัตนาภรณ์ แสงทอง,บิดา,987000
C234,ธนภัทร ศรีสุข,0813973961,39,แพทย์,หญิง,38/16,4,สำราญ,เมืองขอนแก่น,ขอนแก่น,40000,หย่าร้าง,สมหญิง อินทร์ดี,สามี,1769000
C235,ชยพล รุ่งเรือง,0898605910,63,พนักงานบริษัท,ชาย,83/17,10,เมืองพล,พล,ขอนแก่น,40120,หย่าร้าง,อรทัย ศรีสุข,มารดา,198000
C236,ศิริพร อินทร์ทอง,0898054305,37,คนขับรถ,หญิง,21/88,7,ชุมแพ,ชุมแพ,ขอนแก่น,40130,สมรส,ธีรภัทร์ ทองดี,สามี,377000
C237,กัญญารัตน์ ศรีทอง,0825177802,36,โปรแกรมเมอร์,ชาย,195/63,9,กุดเค้า,มัญจาคีรี,ขอนแก่น,40160,หย่าร้าง,ธีรภัทร์ ศรีสุข,มารดา,731000
C238,สมชาย สุวรรณ,0834654971,25,ครู,ชาย,111/91,4,บ้านไผ่,บ้านไผ่,ขอนแก่น,40110,หม้าย,ธนกร สุวรรณ,มารดา,306000
C239,ศุภชัย รุ่งเรือง,0838210518,39,ตำรวจ,ชาย,105/78,1,สำราญ,เมืองขอนแก่น,ขอนแก่น,40000,โสด,กัญญารัตน์ มีสุข,บิดา,455000
C240,ชลธิชา คงดี,0895300246,41,โปรแกรมเมอร์,หญิง,226/89,1,ศิลา,เมืองขอนแก่น,ขอนแก่น,40000,หม้าย,มณีรัตน์ รุ่งเรือง,ภรรยา,462000
C241,สมหญิง มีสุข,0812035911,34,พยาบาล,หญิง,239/47,13,ศิลา,เมืองขอนแก่น,ขอนแก่น,40000,หย่าร้าง,อรปรียา เจริญสุข,บิดา,310000
C242,ธนกร แก้วมณี,0824435808,49,ครู,ชาย,35/38,1,เมืองเก่า,เมืองขอนแก่น,ขอนแก่น,40000,หย่าร้าง,รัตนาภรณ์ บุญช่วย,ภรรยา,585000
C243,วรพล รุ่งเรือง,0827490633,43,โปรแกรมเมอร์,หญิง,215/14,3,ศิลา,เมืองขอนแก่น,ขอนแก่น,40000,โสด,กัญญารัตน์ สุวรรณ,บุตร,1118000
C244,พัชราภา คงดี,0852210182,62,พนักงานบริษัท,หญิง,254/68,12,น้ำพอง,น้ำพอง,ขอนแก่น,40140,สมรส,ณิชาภัทร ใจดี,สามี,238000
C245,วรพล พรหมดี,0844836916,22,นักบัญชี,ชาย,37/15,14,บ้านเป็ด,เมืองขอนแก่น,ขอนแก่น,40000,โสด,ชลธิชา ศรีสุข,สามี,581000
C246,กิตติพงษ์ สุวรรณ,0877652081,57,ช่างก่อสร้าง,ชาย,12/64,10,ชุมแพ,ชุมแพ,ขอนแก่น,40130,สมรส,พิมพ์ชนก ใจดี,สามี,506000
C247,กัญญารัตน์ เจริญสุข,0871490980,46,พนักงานบริษัท,ชาย,231/81,6,ศิลา,เมืองขอนแก่น,ขอนแก่น,40000,หย่าร้าง,พิมพ์ชนก แก้วใส,พี่น้อง,593000
C248,รัตนาภรณ์ มีสุข,0896852597,58,เกษตรกร,ชาย,19/85,7,บ้านไผ่,บ้านไผ่,ขอนแก่น,40110,สมรส,ธีรภัทร์ พรหมดี,ภรรยา,124000
C249,สมหญิง บุญมี,0822139983,64,นักบัญชี,ชาย,23/5,2,เมืองเก่า,เมืองขอนแก่น,ขอนแก่น,40000,โสด,ภูมิพัฒน์ แก้วใส,พี่น้อง,531000
C250,อรทัย ใจดี,0897761747,62,โปรแกรมเมอร์,ชาย,170/24,5,ในเมือง,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,ธนกร ทองคำ,บุตร,626000
C251,สมหญิง อินทร์ดี,0868904323,57,พยาบาล,ชาย,63/36,10,ชุมแพ,ชุมแพ,ขอนแก่น,40130,โสด,ชยพล พรหมดี,บิดา,539000
C252,วรพล สุวรรณ,0821670988,41,วิศวกร,หญิง,204/94,6,ในเมือง,เมืองขอนแก่น,ขอนแก่น,40000,หม้าย,อรทัย วงศ์ดี,มารดา,310000
C253,อรปรียา อินทร์ดี,0818450400,30,เกษตรกร,หญิง,202/53,9,ศิลา,เมืองขอนแก่น,ขอนแก่น,40000,หม้าย,อนันต์ เจริญสุข,มารดา,438000
C254,สมหญิง แก้วมณี,0833585370,39,พยาบาล,ชาย,30/59,14,เมืองพล,พล,ขอนแก่น,40120,หย่าร้าง,ศิริพร มีสุข,บุตร,589000
C255,พัชราภา แก้วมณี,0864530221,28,วิศวกร,หญิง,213/5,8,บ้านเป็ด,เมืองขอนแก่น,ขอนแก่น,40000,โสด,ธนกร แสงทอง,ภรรยา,622000
C256,สมชาย บุญมี,0855498511,39,คนขับรถ,ชาย,235/41,8,ในเมือง,เมืองขอนแก่น,ขอนแก่น,40000,โสด,สมหญิง พรหมดี,มารดา,221000
C257,รัตนาภรณ์ คงดี,0838811477,20,พยาบาล,หญิง,48/10,4,เมืองเก่า,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,สุภาวดี คงมั่น,มารดา,506000
C258,รัตนาภรณ์ ทองคำ,0858517251,30,ตำรวจ,ชาย,21/23,8,กุดเค้า,มัญจาคีรี,ขอนแก่น,40160,หย่าร้าง,ธนภัทร แสงทอง,พี่น้อง,510000
C259,วรัญญา บุญมี,0885045152,53,โปรแกรมเมอร์,ชาย,84/98,8,บ้านเป็ด,เมืองขอนแก่น,ขอนแก่น,40000,หม้าย,ธนกร ทองดี,ภรรยา,1005000
C260,สุภาวดี พงษ์ดี,0824726678,28,ช่างก่อสร้าง,หญิง,117/52,7,น้ำพอง,น้ำพอง,ขอนแก่น,40140,หย่าร้าง,ภูมิพัฒน์ วัฒนชัย,พี่น้อง,302000
C261,นภัสสร มีสุข,0849166153,30,พยาบาล,ชาย,88/13,1,กุดเค้า,มัญจาคีรี,ขอนแก่น,40160,หย่าร้าง,สมหญิง พงษ์ดี,สามี,415000
C262,ชยพล วัฒนชัย,0834614639,63,พนักงานบริษัท,หญิง,19/44,3,ในเมือง,เมืองขอนแก่น,ขอนแก่น,40000,หม้าย,ปวีณา ใจดี,สามี,456000
C263,พัชราภา แสงทอง,0847045023,49,พยาบาล,ชาย,227/6,2,บ้านไผ่,บ้านไผ่,ขอนแก่น,40110,หม้าย,ชยพล พงษ์ดี,บิดา,393000
C264,อรทัย ใจดี,0874096012,28,ช่างก่อสร้าง,หญิง,39/5,14,ชุมแพ,ชุมแพ,ขอนแก่น,40130,หม้าย,กิตติพงษ์ แก้วใส,มารดา,382000
C265,สมหญิง ทองคำ,0834938924,27,วิศวกร,หญิง,270/31,13,กุดเค้า,มัญจาคีรี,ขอนแก่น,40160,หย่าร้าง,สุภาวดี สายทอง,สามี,543000
