Customer_ID,Customer_Name,Phone,Age,Occupation,Gender,House_No,Moo,Subdistrict,District,Province,Postal_Code,Marital_Status,Beneficiary_Name,Beneficiary_Relationship,Annual_Income
C133,อรปรียา แก้วใส,0833348114,51,คนขับรถ,หญิง,251/93,11,สำราญ,เมืองขอนแก่น,ขอนแก่น,40000,หม้าย,สุภาวดี สุขสวัสดิ์,พี่น้อง,360000
C134,เอกภพ บุญช่วย,0842140312,51,แพทย์,ชาย,18/10,14,เมืองพล,พล,ขอนแก่น,40120,โสด,มณีรัตน์ ใจดี,ภรรยา,881000
C135,พัชราภา รุ่งเรือง,0897901115,20,พยาบาล,หญิง,31/80,11,กุดเค้า,มัญจาคีรี,ขอนแก่น,40160,สมรส,ณิชาภัทร พงษ์ดี,บิดา,243000
C136,สมชาย ใจดี,0893498085,53,ตำรวจ,หญิง,147/3,9,เมืองพล,พล,ขอนแก่น,40120,หม้าย,ชยพล สุขสวัสดิ์,บิดา,289000
C137,ศิริพร บุญมี,0846032739,59,คนขับรถ,หญิง,137/51,2,กุดเค้า,มัญจาคีรี,ขอนแก่น,40160,หย่าร้าง,ปวีณา เจริญสุข,บุตร,304000
C138,ณิชาภัทร ศรีสุข,0832387242,61,เกษตรกร,ชาย,208/49,7,ศิลา,เมืองขอนแก่น,ขอนแก่น,40000,หม้าย,สมหญิง แก้วมณี,บิดา,479000
C139,อนันต์ อินทร์ดี,0851552000,61,นักบัญชี,ชาย,22/30,4,เมืองพล,พล,ขอนแก่น,40120,หม้าย,วรพล แสงทอง,บิดา,590000
C140,ธนภัทร คงมั่น,0867439870,21,พยาบาล,ชาย,40/39,3,บ้านไผ่,บ้านไผ่,ขอนแก่น,40110,โสด,อรปรียา สายทอง,พี่น้อง,516000
C141,มณีรัตน์ ทองคำ,0876475691,28,ตำรวจ,ชาย,178/7,2,เมืองพล,พล,ขอนแก่น,40120,หม้าย,ศิริพร ศรีสุข,สามี,549000
C142,สมชาย แก้วมณี,0872437708,37,พนักงานขาย,หญิง,183/71,7,เมืองเก่า,เมืองขอนแก่น,ขอนแก่น,40000,หม้าย,ธนภัทร สุวรรณ,บุตร,518000
C143,มณีรัตน์ ศรีทอง,0822535458,38,พยาบาล,ชาย,138/20,7,ศิลา,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,เอกภพ สายทอง,สามี,424000
C144,สมชาย พรหมดี,0872732967,48,นักบัญชี,หญิง,68/12,3,ศิลา,เมืองขอนแก่น,ขอนแก่น,40000,หม้าย,สุภาวดี บุญช่วย,บุตร,502000
C145,สมชาย ศรีสุข,0849742683,42,คนขับรถ,ชาย,167/50,1,น้ำพอง,น้ำพอง,ขอนแก่น,40140,หย่าร้าง,ธีรภัทร์ สายทอง,บิดา,466000
C146,ธนภัทร สุวรรณ,0876029008,44,แพทย์,ชาย,155/35,8,สำราญ,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,ณัฐวุฒิ สุขสวัสดิ์,ภรรยา,1165000
C147,อนันต์ ศรีสุข,0876528792,43,วิศวกร,ชาย,101/59,2,ชุมแพ,ชุมแพ,ขอนแก่น,40130,สมรส,นภัสสร ใจดี,ภรรยา,640000
C148,สุภาวดี คงมั่น,0865889688,47,เกษตรกร,ชาย,165/78,12,สำราญ,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,อนันต์ คงมั่น,มารดา,323000
C149,เอกภพ คงดี,0894018677,60,พนักงานขาย,ชาย,193/36,14,กุดเค้า,มัญจาคีรี,ขอนแก่น,40160,หม้าย,ชลธิชา วัฒนชัย,บุตร,282000
C150,ณิชาภัทร บุญช่วย,0836080688,21,ตำรวจ,หญิง,225/38,14,เมืองเก่า,เมืองขอนแก่น,ขอนแก่น,40000,โสด,รัตนาภรณ์ อินทร์ดี,พี่น้อง,495000
C151,ศิริพร อินทร์ทอง,0871616817,62,แพทย์,หญิง,38/58,10,บ้านไผ่,บ้านไผ่,ขอนแก่น,40110,หม้าย,อรปรียา สายทอง,บุตร,1637000
C152,ชยพล มีสุข,0876563269,64,คนขับรถ,ชาย,128/85,11,ศิลา,เมืองขอนแก่น,ขอนแก่น,40000,หย่าร้าง,ธนภัทร แก้วมณี,บุตร,202000
C153,ชยพล อินทร์ดี,0893529080,26,พนักงานบริษัท,ชาย,114/66,12,สำราญ,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,สุภาวดี มีสุข,ภรรยา,417000
C154,ชลธิชา ใจดี,0849742856,50,ครู,หญิง,44/15,14,บ้านไผ่,บ้านไผ่,ขอนแก่น,40110,สมรส,ชลธิชา พรหมดี,สามี,473000
C155,อนันต์ มีสุข,0862834801,50,ครู,หญิง,164/9,5,ชุมแพ,ชุมแพ,ขอนแก่น,40130,โสด,ชยพล คงดี,บิดา,251000
C156,ณิชาภัทร สุขสวัสดิ์,0838250013,35,คนขับรถ,ชาย,82/43,9,เมืองพล,พล,ขอนแก่น,40120,หม้าย,สุภาวดี แก้วใส,ภรรยา,274000
C157,ปวีณา ใจดี,0824136665,59,พยาบาล,หญิง,220/50,1,น้ำพอง,น้ำพอง,ขอนแก่น,40140,สมรส,อรทัย อินทร์ทอง,พี่น้อง,272000
C158,ชลธิชา คงมั่น,0826837206,32,พนักงานขาย,ชาย,251/68,11,สำราญ,เมืองขอนแก่น,ขอนแก่น,40000,หย่าร้าง,ศุภชัย สายทอง,บุตร,380000
C159,ชลธิชา เจริญสุข,0837263036,59,แพทย์,หญิง,44/87,3,น้ำพอง,น้ำพอง,ขอนแก่น,40140,หย่าร้าง,กิตติพงษ์ แก้วใส,สามี,839000
C160,พัชราภา รุ่งเรือง,0833799538,52,โปรแกรมเมอร์,หญิง,71/74,7,น้ำพอง,น้ำพอง,ขอนแก่น,40140,หม้าย,ธนภัทร พงษ์ดี,พี่น้อง,850000
C161,อนันต์ พรหมดี,0899304216,28,แพทย์,หญิง,28/46,1,ชุมแพ,ชุมแพ,ขอนแก่น,40130,หม้าย,พิมพ์ชนก บุญมี,ภรรยา,1750000
C162,ธีรภัทร์ สุวรรณ,0854772246,51,โปรแกรมเมอร์,หญิง,86/11,10,ชุมแพ,ชุมแพ,ขอนแก่น,40130,โสด,ชยพล แก้วใส,สามี,333000
C163,ภูมิพัฒน์ พรหมดี,0818404902,30,พนักงานขาย,หญิง,262/15,10,เมืองพล,พล,ขอนแก่น,40120,โสด,วรพล บุญช่วย,สามี,457000
C164,ภูมิพัฒน์ บุญมี,0844521171,47,ครู,ชาย,17/58,5,สำราญ,เมืองขอนแก่น,ขอนแก่น,40000,หย่าร้าง,วรัญญา ศรีสุข,ภรรยา,300000
C165,ชยพล ทองคำ,0869930189,57,ตำรวจ,หญิง,220/22,10,น้ำพอง,น้ำพอง,ขอนแก่น,40140,สมรส,ชยพล บุญมี,มารดา,270000
C166,วรพล ศรีทอง,0833226183,54,แพทย์,หญิง,149/74,5,สำราญ,เมืองขอนแก่น,ขอนแก่น,40000,โสด,พิมพ์ชนก อินทร์ดี,บิดา,1167000
C167,ศิริพร รุ่งเรือง,0822561871,65,นักบัญชี,ชาย,251/19,10,บ้านไผ่,บ้านไผ่,ขอนแก่น,40110,หย่าร้าง,ธนกร อินทร์ดี,ภรรยา,471000
C168,ปวีณา วงศ์ดี,0862062512,37,ตำรวจ,หญิง,250/42,10,ชุมแพ,ชุมแพ,ขอนแก่น,40130,โสด,วรัญญา ทองคำ,บิดา,474000
C169,ชยพล บุญช่วย,0886766993,45,พยาบาล,หญิง,254/35,6,เมืองเก่า,เมืองขอนแก่น,ขอนแก่น,40000,หย่าร้าง,ภัทรพล บุญช่วย,บุตร,306000
C170,ณิชาภัทร แสงทอง,0836064462,22,ครู,หญิง,64/21,8,ในเมือง,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,สมชาย อินทร์ดี,มารดา,592000
C171,ธนภัทร อินทร์ทอง,0848201300,25,เกษตรกร,หญิง,43/48,11,สำราญ,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,สมหญิง สายทอง,พี่น้อง,276000
C172,ธนกร ศรีสุข,0816764217,65,ครู,ชาย,245/10,3,เมืองเก่า,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,กัญญารัตน์ สุวรรณ,ภรรยา,244000
C173,รัตนาภรณ์ วัฒนชัย,0866020671,47,ตำรวจ,ชาย,37/30,7,ชุมแพ,ชุมแพ,ขอนแก่น,40130,โสด,เอกภพ วัฒนชัย,บิดา,400000
C174,พิมพ์ชนก สายทอง,0837907345,28,เกษตรกร,ชาย,272/73,1,ศิลา,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,สุภาวดี มีสุข,พี่น้อง,229000
C175,ศุภชัย สุวรรณ,0845646746,48,พยาบาล,ชาย,72/97,2,ศิลา,เมืองขอนแก่น,ขอนแก่น,40000,หม้าย,ชลธิชา อินทร์ดี,สามี,311000
C176,ธนกร ศรีสุข,0849302838,35,คนขับรถ,หญิง,155/27,9,ในเมือง,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,เอกภพ สายทอง,สามี,207000
C177,ปวีณา วัฒนชัย,0863898604,35,พนักงานขาย,ชาย,7/47,15,เมืองพล,พล,ขอนแก่น,40120,หย่าร้าง,พิมพ์ชนก สายทอง,บุตร,395000
C178,มณีรัตน์ พงษ์ดี,0897969792,24,พนักงานบริษัท,ชาย,135/28,1,ในเมือง,เมืองขอนแก่น,ขอนแก่น,40000,โสด,ชยพล สายทอง,บุตร,326000
C179,ธีรภัทร์ คงดี,0872109227,45,ครู,ชาย,43/40,2,สำราญ,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,ชยพล รุ่งเรือง,บุตร,407000
C180,นภัสสร คงดี,0816189026,47,ตำรวจ,ชาย,126/12,15,ในเมือง,เมืองขอนแก่น,ขอนแก่น,40000,หม้าย,กิตติพงษ์ เจริญสุข,บุตร,551000
C181,ณิชาภัทร ทองคำ,0895349442,62,ตำรวจ,ชาย,7/91,3,ศิลา,เมืองขอนแก่น,ขอนแก่น,40000,โสด,ธนภัทร พงษ์ดี,สามี,507000
C182,ธนภัทร มีสุข,0829323974,28,ตำรวจ,หญิง,16/43,13,ศิลา,เมืองขอนแก่น,ขอนแก่น,40000,หม้าย,วรพล วงศ์ดี,บิดา,374000
C183,สุภาวดี วงศ์ดี,0824831990,43,พนักงานบริษัท,หญิง,86/48,3,น้ำพอง,น้ำพอง,ขอนแก่น,40140,หย่าร้าง,มณีรัตน์ วัฒนชัย,บุตร,525000
C184,เอกภพ วงศ์ดี,0874766741,20,พนักงานบริษัท,ชาย,24/61,6,เมืองเก่า,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,พิมพ์ชนก สุขสวัสดิ์,บิดา,463000
C185,ภัทรพล แก้วใส,0849653253,46,ตำรวจ,หญิง,40/74,6,สำราญ,เมืองขอนแก่น,ขอนแก่น,40000,โสด,กัญญารัตน์ สุวรรณ,บิดา,331000
C186,สมหญิง สายทอง,0855069884,24,พนักงานขาย,หญิง,168/12,9,สำราญ,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,สมชาย มีสุข,มารดา,329000
C187,สุภาวดี มีสุข,0816620658,57,พนักงานขาย,ชาย,126/20,1,เมืองพล,พล,ขอนแก่น,40120,หม้าย,สมชาย แก้วใส,บุตร,357000
C188,สมชาย สุวรรณ,0821736524,44,ตำรวจ,หญิง,106/68,4,ศิลา,เมืองขอนแก่น,ขอนแก่น,40000,หม้าย,อนันต์ แสงทอง,มารดา,383000
C189,ศิริพร วงศ์ดี,0818297801,46,ตำรวจ,หญิง,44/75,2,ชุมแพ,ชุมแพ,ขอนแก่น,40130,สมรส,ธนกร สายทอง,บิดา,543000
C190,ณิชาภัทร รุ่งเรือง,0824400953,35,วิศวกร,หญิง,202/90,14,กุดเค้า,มัญจาคีรี,ขอนแก่น,40160,หย่าร้าง,ภัทรพล เจริญสุข,สามี,539000
C191,พิมพ์ชนก ทองดี,0886172545,26,แพทย์,ชาย,231/60,6,บ้านเป็ด,เมืองขอนแก่น,ขอนแก่น,40000,หม้าย,กิตติพงษ์ บุญช่วย,สามี,1025000
C192,สุภาวดี อินทร์ทอง,0867647878,27,ครู,ชาย,21/28,14,สำราญ,เมืองขอนแก่น,ขอนแก่น,40000,หย่าร้าง,พิมพ์ชนก ศรีสุข,พี่น้อง,367000
C193,กัญญารัตน์ แสงทอง,0828751799,63,วิศวกร,หญิง,16/52,14,บ้านเป็ด,เมืองขอนแก่น,ขอนแก่น,40000,หม้าย,ภูมิพัฒน์ ทองคำ,บุตร,555000
C194,กิตติพงษ์ รุ่งเรือง,0825342289,27,พนักงานบริษัท,ชาย,67/26,14,เมืองเก่า,เมืองขอนแก่น,ขอนแก่น,40000,หม้าย,ชลธิชา สุวรรณ,พี่น้อง,510000
C195,รัตนาภรณ์ ศรีสุข,0838267158,21,ครู,ชาย,66/12,15,ชุมแพ,ชุมแพ,ขอนแก่น,40130,โสด,กิตติพงษ์ แสงทอง,ภรรยา,265000
C196,รัตนาภรณ์ ทองคำ,0831581321,45,พนักงานขาย,ชาย,219/23,6,บ้านไผ่,บ้านไผ่,ขอนแก่น,40110,สมรส,ธนภัทร อินทร์ทอง,สามี,408000
C197,ศุภชัย ศรีทอง,0874346346,59,พยาบาล,หญิง,211/71,8,ชุมแพ,ชุมแพ,ขอนแก่น,40130,โสด,ณัฐวุฒิ อินทร์ทอง,ภรรยา,310000
C198,ธนกร วงศ์ดี,0875537157,35,เกษตรกร,ชาย,184/62,9,บ้านไผ่,บ้านไผ่,ขอนแก่น,40110,หม้าย,ชลธิชา ทองดี,บุตร,284000
C199,ธนภัทร ใจดี,0832679975,40,ช่างก่อสร้าง,ชาย,144/8,13,ในเมือง,เมืองขอนแก่น,ขอนแก่น,40000,หม้าย,กัญญารัตน์ มีสุข,บุตร,299000
C200,ศิริพร สุวรรณ,0861473227,35,วิศวกร,ชาย,295/50,6,เมืองเก่า,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,ธนภัทร แก้วใส,บุตร,625000
C201,พัชราภา คงดี,0814902772,42,ช่างก่อสร้าง,ชาย,97/64,9,น้ำพอง,น้ำพอง,ขอนแก่น,40140,หย่าร้าง,ธนภัทร พงษ์ดี,บิดา,226000
C202,ศุภชัย แก้วใส,0811367637,21,คนขับรถ,หญิง,170/79,4,ในเมือง,เมืองขอนแก่น,ขอนแก่น,40000,โสด,ภัทรพล คงดี,มารดา,345000
C203,พิมพ์ชนก ทองดี,0863289279,65,แพทย์,ชาย,187/10,6,เมืองพล,พล,ขอนแก่น,40120,หม้าย,อรปรียา วัฒนชัย,สามี,1218000
C204,ธนภัทร ทองคำ,0876147639,47,เกษตรกร,หญิง,90/91,9,กุดเค้า,มัญจาคีรี,ขอนแก่น,40160,หย่าร้าง,ศิริพร สุวรรณ,บุตร,209000
C205,เอกภพ คงดี,0829324603,38,แพทย์,ชาย,294/51,14,ในเมือง,เมืองขอนแก่น,ขอนแก่น,40000,โสด,ธนภัทร ศรีทอง,สามี,1052000
C206,พิมพ์ชนก คงมั่น,0868493206,24,พยาบาล,หญิง,86/82,15,กุดเค้า,มัญจาคีรี,ขอนแก่น,40160,โสด,รัตนาภรณ์ คงดี,พี่น้อง,567000
C207,สมชาย อินทร์ทอง,0837946088,33,พยาบาล,ชาย,132/14,12,กุดเค้า,มัญจาคีรี,ขอนแก่น,40160,โสด,สมหญิง สายทอง,ภรรยา,454000
C208,อนันต์ สายทอง,0851336852,42,คนขับรถ,หญิง,246/74,11,ศิลา,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,ธนภัทร เจริญสุข,บิดา,197000
C209,ภัทรพล อินทร์ทอง,0881519979,26,ครู,หญิง,193/21,12,บ้านเป็ด,เมืองขอนแก่น,ขอนแก่น,40000,โสด,ภูมิพัฒน์ ศรีสุข,สามี,544000
C210,ธีรภัทร์ แก้วมณี,0895450404,30,ช่างก่อสร้าง,หญิง,28/13,6,บ้านเป็ด,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,อรทัย อินทร์ดี,พี่น้อง,463000
C211,ณิชาภัทร พรหมดี,0872470159,39,พยาบาล,ชาย,202/74,9,ในเมือง,เมืองขอนแก่น,ขอนแก่น,40000,หม้าย,พิมพ์ชนก แสงทอง,สามี,241000
C212,นภัสสร สุวรรณ,0826173311,60,ช่างก่อสร้าง,หญิง,50/4,4,เมืองเก่า,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,ธนกร พรหมดี,บิดา,422000
C213,ชยพล สายทอง,0815417373,50,พนักงานขาย,หญิง,279/50,3,ศิลา,เมืองขอนแก่น,ขอนแก่น,40000,หย่าร้าง,ปวีณา มีสุข,มารดา,408000
C214,สุภาวดี เจริญสุข,0874817030,36,พยาบาล,หญิง,32/20,13,น้ำพอง,น้ำพอง,ขอนแก่น,40140,โสด,ณัฐวุฒิ สุวรรณ,สามี,517000
C215,ภูมิพัฒน์ แสงทอง,0819423864,44,คนขับรถ,หญิง,244/74,15,เมืองพล,พล,ขอนแก่น,40120,สมรส,อนันต์ พรหมดี,บิดา,382000
C216,อรปรียา วงศ์ดี,0872314805,56,เกษตรกร,ชาย,230/23,3,ศิลา,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,ชยพล บุญมี,มารดา,141000
C217,ณิชาภัทร อินทร์ดี,0896471499,32,เกษตรกร,ชาย,133/41,15,น้ำพอง,น้ำพอง,ขอนแก่น,40140,โสด,ณัฐวุฒิ สายทอง,บุตร,323000
C218,วรัญญา อินทร์ทอง,0822772258,53,พนักงานขาย,ชาย,268/54,2,น้ำพอง,น้ำพอง,ขอนแก่น,40140,หม้าย,พิมพ์ชนก รุ่งเรือง,บุตร,481000
C219,อรปรียา วัฒนชัย,0835620682,38,คนขับรถ,หญิง,136/50,11,บ้านไผ่,บ้านไผ่,ขอนแก่น,40110,หม้าย,อรปรียา ศรีทอง,ภรรยา,199000
C220,ปวีณา รุ่งเรือง,0861339451,59,ช่างก่อสร้าง,หญิง,203/43,12,ในเมือง,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,สมหญิง ทองคำ,ภรรยา,317000
C221,ภัทรพล พรหมดี,0824153037,39,วิศวกร,หญิง,117/18,5,ศิลา,เมืองขอนแก่น,ขอนแก่น,40000,หม้าย,มณีรัตน์ คงมั่น,สามี,726000
C222,สุภาวดี บุญมี,0873275826,46,ตำรวจ,หญิง,192/8,9,เมืองพล,พล,ขอนแก่น,40120,สมรส,ณัฐวุฒิ พรหมดี,พี่น้อง,499000
C223,มณีรัตน์ วงศ์ดี,0845596579,56,พนักงานบริษัท,ชาย,103/8,4,เมืองเก่า,เมืองขอนแก่น,ขอนแก่น,40000,โสด,สุภาวดี แสงทอง,สามี,540000
C224,ชลธิชา เจริญสุข,0866775539,52,โปรแกรมเมอร์,ชาย,124/48,8,ในเมือง,เมืองขอนแก่น,ขอนแก่น,40000,หม้าย,ธนภัทร พงษ์ดี,บุตร,864000
C225,ธนภัทร อินทร์ทอง,0845514473,64,ครู,หญิง,198/7,3,ในเมือง,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,วรัญญา แก้วใส,พี่น้อง,355000
C226,ธนกร อินทร์ดี,0855620085,52,พนักงานบริษัท,ชาย,68/83,3,ชุมแพ,ชุมแพ,ขอนแก่น,40130,โสด,ศิริพร อินทร์ทอง,บุตร,592000
C227,ธีรภัทร์ สายทอง,0865742531,42,พนักงานขาย,หญิง,239/39,11,เมืองเก่า,เมืองขอนแก่น,ขอนแก่น,40000,หม้าย,อรปรียา วัฒนชัย,บิดา,441000
C228,นภัสสร สุวรรณ,0854160157,26,พนักงานขาย,ชาย,142/82,6,กุดเค้า,มัญจาคีรี,ขอนแก่น,40160,หย่าร้าง,วรพล แก้วมณี,พี่น้อง,513000
C229,พิมพ์ชนก วงศ์ดี,0871592554,35,พนักงานบริษัท,หญิง,72/93,1,กุดเค้า,มัญจาคีรี,ขอนแก่น,40160,หม้าย,นภัสสร อินทร์ทอง,ภรรยา,387000
C230,อรปรียา คงดี,0834038955,56,พยาบาล,หญิง,274/82,13,เมืองเก่า,เมืองขอนแก่น,ขอนแก่น,40000,หม้าย,ณิชาภัทร มีสุข,บุตร,393000
C231,นภัสสร วัฒนชัย,0846152035,50,แพทย์,หญิง,94/88,15,เมืองพล,พล,ขอนแก่น,40120,หย่าร้าง,ธนกร ศรีสุข,มารดา,1327000
C232,ธีรภัทร์ คงมั่น,0879889215,43,วิศวกร,หญิง,61/61,1,ชุมแพ,ชุมแพ,ขอนแก่น,40130,โสด,อนันต์ บุญมี,บุตร,422000
C233,นภัสสร อินทร์ดี,0829180249,23,แพทย์,ชาย,176/53,10,เมืองเก่า,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,พิมพ์ชนก คงมั่น,พี่น้อง,969000
C234,ภัทรพล แก้วมณี,0838276470,31,นักบัญชี,ชาย,232/36,4,ในเมือง,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,อรปรียา สุขสวัสดิ์,ภรรยา,285000
C235,ธนกร อินทร์ดี,0894197346,45,โปรแกรมเมอร์,หญิง,3/5,9,บ้านไผ่,บ้านไผ่,ขอนแก่น,40110,สมรส,เอกภพ มีสุข,บิดา,629000
C236,สมชาย สุวรรณ,0832095334,20,เกษตรกร,ชาย,177/40,3,เมืองเก่า,เมืองขอนแก่น,ขอนแก่น,40000,โสด,ปวีณา วงศ์ดี,บุตร,276000
C237,รัตนาภรณ์ แสงทอง,0837767788,39,วิศวกร,หญิง,269/44,7,เมืองพล,พล,ขอนแก่น,40120,สมรส,ภัทรพล พงษ์ดี,สามี,492000
C238,สมชาย แก้วใส,0817294684,34,ตำรวจ,ชาย,12/76,9,เมืองเก่า,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,กิตติพงษ์ มีสุข,พี่น้อง,573000
C239,ธนกร อินทร์ทอง,0887379599,54,ช่างก่อสร้าง,ชาย,25/85,2,น้ำพอง,น้ำพอง,ขอนแก่น,40140,โสด,สมหญิง คงดี,บิดา,393000
C240,กิตติพงษ์ บุญช่วย,0838026730,36,พนักงานขาย,ชาย,5/39,7,เมืองเก่า,เมืองขอนแก่น,ขอนแก่น,40000,โสด,ณิชาภัทร วงศ์ดี,สามี,498000
C241,รัตนาภรณ์ วัฒนชัย,0847004931,52,ตำรวจ,ชาย,59/14,8,สำราญ,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,ศุภชัย บุญมี,สามี,507000
C242,พัชราภา อินทร์ดี,0822852723,38,แพทย์,ชาย,255/27,12,เมืองพล,พล,ขอนแก่น,40120,หม้าย,ภัทรพล แก้วใส,บิดา,626000
C243,รัตนาภรณ์ ทองดี,0855431282,62,พนักงานขาย,ชาย,262/10,12,ศิลา,เมืองขอนแก่น,ขอนแก่น,40000,โสด,วรพล แก้วมณี,มารดา,413000
C244,สุภาวดี แสงทอง,0813321873,26,แพทย์,ชาย,185/87,6,สำราญ,เมืองขอนแก่น,ขอนแก่น,40000,หม้าย,เอกภพ วัฒนชัย,บิดา,693000
C245,ณิชาภัทร แก้วมณี,0877715084,30,นักบัญชี,หญิง,138/94,2,ชุมแพ,ชุมแพ,ขอนแก่น,40130,หย่าร้าง,รัตนาภรณ์ คงมั่น,มารดา,298000
C246,สุภาวดี อินทร์ทอง,0888351152,44,ตำรวจ,หญิง,86/15,3,บ้านไผ่,บ้านไผ่,ขอนแก่น,40110,โสด,วรัญญา สุขสวัสดิ์,บิดา,453000
C247,ธนภัทร ศรีทอง,0861207369,44,นักบัญชี,ชาย,248/63,2,บ้านเป็ด,เมืองขอนแก่น,ขอนแก่น,40000,หม้าย,สุภาวดี แสงทอง,บิดา,373000
C248,พัชราภา สุวรรณ,0886800713,53,ตำรวจ,ชาย,266/67,12,กุดเค้า,มัญจาคีรี,ขอนแก่น,40160,โสด,ธีรภัทร์ สุวรรณ,พี่น้อง,367000
C249,ณิชาภัทร สุวรรณ,0832256030,61,โปรแกรมเมอร์,ชาย,28/2,11,เมืองพล,พล,ขอนแก่น,40120,สมรส,กัญญารัตน์ พงษ์ดี,ภรรยา,1190000
C250,มณีรัตน์ พงษ์ดี,0888517846,40,พยาบาล,หญิง,26/65,4,สำราญ,เมืองขอนแก่น,ขอนแก่น,40000,หม้าย,ปวีณา แก้วใส,บิดา,475000
C251,ณัฐวุฒิ พงษ์ดี,0826110305,48,นักบัญชี,ชาย,10/14,7,ชุมแพ,ชุมแพ,ขอนแก่น,40130,หม้าย,สมหญิง บุญช่วย,บุตร,240000
C252,กัญญารัตน์ บุญช่วย,0887095071,33,เกษตรกร,หญิง,187/7,14,กุดเค้า,มัญจาคีรี,ขอนแก่น,40160,สมรส,วรัญญา เจริญสุข,สามี,406000
C253,พัชราภา เจริญสุข,0821768029,27,ครู,ชาย,175/46,14,ในเมือง,เมืองขอนแก่น,ขอนแก่น,40000,หย่าร้าง,ภูมิพัฒน์ วงศ์ดี,สามี,599000
C254,ธนภัทร พงษ์ดี,0846669584,28,ตำรวจ,หญิง,131/79,4,ศิลา,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,กิตติพงษ์ สายทอง,มารดา,474000
C255,กิตติพงษ์ อินทร์ดี,0818261353,22,เกษตรกร,ชาย,235/85,10,ชุมแพ,ชุมแพ,ขอนแก่น,40130,โสด,อนันต์ ใจดี,บุตร,496000
C256,รัตนาภรณ์ ทองดี,0897453568,50,คนขับรถ,ชาย,89/94,14,น้ำพอง,น้ำพอง,ขอนแก่น,40140,สมรส,กิตติพงษ์ สายทอง,พี่น้อง,344000
C257,ธีรภัทร์ ศรีทอง,0896014930,64,พยาบาล,หญิง,176/38,8,บ้านไผ่,บ้านไผ่,ขอนแก่น,40110,สมรส,พิมพ์ชนก อินทร์ดี,บุตร,598000
C258,รัตนาภรณ์ คงดี,0839453929,55,นักบัญชี,ชาย,108/80,12,เมืองเก่า,เมืองขอนแก่น,ขอนแก่น,40000,หย่าร้าง,ณิชาภัทร มีสุข,พี่น้อง,307000
C259,ภูมิพัฒน์ คงดี,0871214253,60,นักบัญชี,ชาย,288/62,10,กุดเค้า,มัญจาคีรี,ขอนแก่น,40160,หม้าย,ณิชาภัทร ทองคำ,บุตร,386000
C260,กัญญารัตน์ วัฒนชัย,0815951637,21,โปรแกรมเมอร์,ชาย,29/26,5,ในเมือง,เมืองขอนแก่น,ขอนแก่น,40000,โสด,นภัสสร สุวรรณ,สามี,449000
C261,อรทัย บุญช่วย,0817401894,22,นักบัญชี,หญิง,288/29,12,ศิลา,เมืองขอนแก่น,ขอนแก่น,40000,สมรส,ศิริพร วงศ์ดี,พี่น้อง,387000
C262,ปวีณา อินทร์ดี,0864296204,63,นักบัญชี,ชาย,129/26,10,ในเมือง,เมืองขอนแก่น,ขอนแก่น,40000,หม้าย,รัตนาภรณ์ แก้วใส,พี่น้อง,600000
C263,มณีรัตน์ ทองคำ,0895433204,32,วิศวกร,หญิง,39/24,3,บ้านเป็ด,เมืองขอนแก่น,ขอนแก่น,40000,โสด,ปวีณา แสงทอง,ภรรยา,585000
C264,พิมพ์ชนก สุขสวัสดิ์,0859230079,57,วิศวกร,ชาย,239/91,15,กุดเค้า,มัญจาคีรี,ขอนแก่น,40160,สมรส,สมหญิง รุ่งเรือง,สามี,352000
C265,ชยพล ทองดี,0897768215,55,นักบัญชี,ชาย,270/29,3,กุดเค้า,มัญจาคีรี,ขอนแก่น,40160,โสด,ชยพล วงศ์ดี,มารดา,452000
C266,ณัฐวุฒิ มีสุข,0868477055,34,พยาบาล,หญิง,185/38,4,กุดเค้า,มัญจาคีรี,ขอนแก่น,40160,หม้าย,ภูมิพัฒน์ แก้วมณี,บิดา,298000
